Time,Kn,Pressure,Thrust,Mass Flux,Mass Flow,Cf,Burn Depth,Surface Area
4.78,536.129136386167,2896.01098632813,36392.33984375,1.08597683906555,214.072585818158,0,4.92127990722656,6737.19602335076
4.79,534.103583662924,2876.89306640625,36152.09765625,1.07736670970917,212.65938959135,0,4.92657566070557,6711.7421824271
4.8,532.083995931386,2857.88525390625,35913.23828125,1.06882393360138,211.254342530944,0,4.93185663223267,6686.3632997843
4.81,530.07055289637,2838.9892578125,35675.78515625,1.06034862995148,209.857551866475,0,4.9371223449707,6661.06163365925
4.82,528.063069587102,2820.20263671875,35439.703125,1.05193960666656,208.468848621821,0,4.94237327575684,6635.83485964113
4.83,526.061543409685,2801.52490234375,35204.9921875,1.0435962677002,207.088198344125,0,4.94760942459106,6610.68294513408
4.84,524.066154007644,2782.95751953125,34971.66796875,1.03531908988953,205.715700023445,0,4.95283031463623,6585.60814760473
4.85,522.07671651626,2764.49829101563,34739.703125,1.02710664272308,204.351193206608,0,4.95803642272949,6560.608143975
4.86,520.093228363776,2746.146484375,34509.0859375,1.018958568573,202.994635847746,0,4.96322774887085,6535.68290192725
4.87,518.115686985741,2727.90209960938,34279.8203125,1.01087427139282,201.646009146306,0,4.9684042930603,6510.83238923563
4.88,516.144089825004,2709.76440429688,34051.8984375,1.0028532743454,200.305271148621,0,4.97356605529785,6486.05657376606
4.89,514.178434331717,2691.73291015625,33825.3046875,0.994895219802856,198.972387680147,0,4.9787130355835,6461.35542347619
4.9,512.218717963334,2673.80712890625,33600.04296875,0.98699951171875,197.647324612368,0,4.98384523391724,6436.72890641546
4.91,510.264756146415,2655.9853515625,33376.08984375,0.979165077209473,196.329939156242,0,4.98896312713623,6412.17470316611
4.92,508.316728445423,2638.2685546875,33153.453125,0.971392154693604,195.020314136759,0,4.99406623840332,6387.69507020126
4.93,506.374632339484,2620.65625,32932.12890625,0.96368020772934,193.71841556179,0,4.99915456771851,6363.28997584265
4.94,504.438283357913,2603.146484375,32712.09765625,0.95602822303772,192.424093676973,0,5.00422859191895,6338.95710196382
4.95,502.507861005294,2585.740234375,32493.36328125,0.948436260223389,191.137430809063,0,5.00928783416748,6314.69870428538
4.96,500.583180878982,2568.43579101563,32275.91015625,0.94090336561203,189.858285445453,0,5.01433277130127,6290.51246553585
4.97,498.664422443949,2551.23388671875,32059.744140625,0.933429718017578,188.586731849543,0,5.01936292648315,6266.40064093812
4.98,496.75140136528,2534.13305664063,31844.84765625,0.926014184951782,187.322636748377,0,5.02437877655029,6242.36091407181
4.99,494.844115245136,2517.13232421875,31631.2109375,0.918656349182129,186.065951578173,0,5.02938032150269,6218.39325480478
5,492.942743489531,2500.2333984375,31418.853515625,0.911356449127197,184.816781041959,0,5.03436708450317,6194.49991761906
5.01,491.047101864457,2483.43383789063,31207.744140625,0.904113411903381,183.574961689724,0,5.03933954238892,6170.67858736225
5.02,489.157187992814,2466.7333984375,30997.87890625,0.896926820278168,182.340468286568,0,5.04429769515991,6146.92923416289
5.03,487.272999504345,2450.13159179688,30789.255859375,0.889796257019043,181.113267907217,0,5.04924154281616,6123.25182823541
5.04,485.394534035627,2433.62817382813,30581.8671875,0.882721245288849,179.893335402124,0,5.05417108535767,6099.64633988022
5.05,483.52178923008,2417.22241210938,30375.70703125,0.875701487064362,178.680630198257,0,5.05908632278442,6076.11273948363
5.06,481.654581098274,2400.91284179688,30170.75390625,0.86873584985733,177.475021637309,0,5.06398773193359,6052.64871496676
5.07,479.793088988905,2384.69995117188,29967.017578125,0.861824572086334,176.27657523261,0,5.06887483596802,6029.25652009133
5.08,477.93731056568,2368.583984375,29764.498046875,0.854967296123505,175.085281469707,0,5.0737476348877,6005.93612549863
5.09,476.087243499143,2352.56420898438,29563.1875,0.848163664340973,173.901099944433,0,5.07860612869263,5982.68750191584
5.1,474.242703930373,2336.63842773438,29363.05859375,0.841412603855133,172.72387777943,0,5.08345079421997,5959.50833890411
5.11,472.403871131208,2320.80834960938,29164.130859375,0.834714353084564,171.553718506795,0,5.08828115463257,5936.40088925934
5.12,470.570561307418,2305.07177734375,28966.380859375,0.828067898750305,170.390469735478,0,5.09309768676758,5913.36284335557
5.13,468.74295369275,2289.4296875,28769.81640625,0.82147353887558,169.23421147715,0,5.09789991378784,5890.39645351005
5.14,466.920864557365,2273.88037109375,28574.41796875,0.814930200576782,168.08480729119,0,5.10268831253052,5867.499410906
5.15,465.104291688459,2258.42333984375,28380.1796875,0.808437526226044,166.942225357523,0,5.10746288299561,5844.67168773652
5.16,463.293232879618,2243.05810546875,28187.09375,0.80199521780014,165.806433895593,0,5.11222362518311,5821.91325627498
5.17,461.487867289077,2227.7861328125,27995.1796875,0.795603454113007,164.677527744813,0,5.11697006225586,5799.22636788971
5.18,459.688011314666,2212.60498046875,27804.408203125,0.789261281490326,163.55534822654,0,5.12170267105103,5776.60871536826
5.19,457.893662769362,2197.51489257813,27614.78125,0.78296834230423,162.439886879267,0,5.1264214515686,5754.0602712277
5.2,456.104819472532,2182.51513671875,27426.2890625,0.776724338531494,161.33110434866,0,5.13112640380859,5731.58100806541
5.21,454.321479249936,2167.60522460938,27238.92578125,0.770528793334961,160.228969052874,0,5.135817527771,5709.17089855906
5.22,452.54363993372,2152.78491210938,27052.6875,0.764381408691406,159.133457182537,0,5.14049482345581,5686.82991546662
5.23,450.771118153894,2138.05249023438,26867.5546875,0.758281230926514,158.044435035904,0,5.1451587677002,5664.55575449331
5.24,449.004093013313,2123.40869140625,26683.53515625,0.752228558063507,156.961973738884,0,5.14980888366699,5642.35066631153
5.25,447.242562363078,2108.853515625,26500.62890625,0.746223032474518,155.886057331858,0,5.1544451713562,5620.21462391739
5.26,445.486342926028,2094.38500976563,26318.8125,0.740263760089874,154.816545081634,0,5.15906810760498,5598.14532418267
5.27,443.735613749654,2080.00415039063,26138.09765625,0.734350860118866,153.753515375992,0,5.16367721557617,5576.14501708401
5.28,441.99019161825,2065.70922851563,25958.462890625,0.728483557701111,152.696835679669,0,5.16827297210693,5554.21140026544
5.29,440.250255542683,2051.50122070313,25779.919921875,0.722662091255188,151.646584068101,0,5.17285490036011,5532.34672324339
5.3,438.515622368412,2037.37841796875,25602.447265625,0.716885507106781,150.602628468964,0,5.17742347717285,5510.5486844305
5.31,436.786471069974,2023.341796875,25426.056640625,0.711154043674469,149.565046647147,0,5.18197822570801,5488.81953288664
5.32,435.062618553702,2009.3896484375,25250.73046875,0.705466866493225,148.533706991349,0,5.18651962280273,5467.15696778944
5.33,433.344062793304,1995.52160644531,25076.458984375,0.699823617935181,147.508582826152,0,5.19104766845703,5445.56096367577
5.34,431.630801768445,1981.7373046875,24903.240234375,0.694223999977112,146.489647512562,0,5.1955623626709,5424.03149515733
5.35,429.922833464747,1968.03625488281,24731.068359375,0.688667714595795,145.476870581465,0,5.20006370544434,5402.56853692072
5.36,428.220155873788,1954.41833496094,24559.939453125,0.683154404163361,144.470233199744,0,5.20455169677734,5381.17206372738
5.37,426.522766993104,1940.88293457031,24389.849609375,0.67768383026123,143.469701104534,0,5.20902633666992,5359.8420504136
5.38,424.83066482619,1927.42993164063,24220.79296875,0.672255635261536,142.475255535476,0,5.21348762512207,5338.57847189055
5.39,423.143847382494,1914.05871582031,24052.765625,0.666869521141052,141.486862302434,0,5.21793556213379,5317.38130314426
5.4,421.462312677425,1900.76928710938,23885.765625,0.661525249481201,140.504506584287,0,5.22237014770508,5296.25051923559
5.41,419.785877957428,1887.5595703125,23719.767578125,0.656221866607666,139.528047779372,0,5.2267918586731,5275.18382361613
5.42,418.114722071573,1874.43078613281,23554.787109375,0.65095978975296,138.557570264742,0,5.23120021820068,5254.18346376911
5.43,416.448843052928,1861.38256835938,23390.818359375,0.645738542079926,137.593047727272,0,5.23559522628784,5233.24941497734
5.44,414.788058235632,1848.4130859375,23227.83984375,0.640557408332825,136.634347966165,0,5.23997735977173,5212.37938179439
5.45,413.132546415959,1835.52355957031,23065.865234375,0.635416626930237,135.68155490306,0,5.24434614181519,5191.57561104003
5.46,411.482124986094,1822.71203613281,22904.87109375,0.630315363407135,134.73453291307,0,5.24870204925537,5170.83580799725
5.47,409.836972707389,1809.97985839844,22744.873046875,0.625253915786743,133.793369482499,0,5.25304460525513,5150.162219047
5.48,408.196907029795,1797.32507324219,22585.84765625,0.62023138999939,132.85792942707,0,5.25737428665161,5129.55255019819
5.49,406.561926090477,1784.74731445313,22427.791015625,0.615247547626495,131.928187200707,0,5.26169109344482,5109.00677804173
5.5,404.93202803214,1772.24645996094,22270.701171875,0.610302150249481,131.004125023946,0,5.26599502563477,5088.52487923819
5.51,403.307211003028,1759.82202148438,22114.5703125,0.605394899845123,130.085713551263,0,5.27028608322144,5068.10683051769
5.52,401.68765367809,1747.47509765625,21959.416015625,0.600526034832001,129.173031786823,0,5.27456378936768,5047.75487717543
5.53,400.073173650172,1735.20397949219,21805.2109375,0.595694839954376,128.265953370984,0,5.27882862091064,5027.46672701597
5.54,398.463769084341,1723.00842285156,21651.95703125,0.590900957584381,127.364456793161,0,5.28308057785034,5007.24235698086
5.55,396.85925769779,1710.88659667969,21499.630859375,0.586143612861633,126.468412805669,0,5.28732013702393,4987.07947643727
5.56,395.259818164976,1698.83947753906,21348.2421875,0.581423103809357,125.577896497887,0,5.29154682159424,4966.98033067418
5.57,393.665448667378,1686.86706542969,21197.79296875,0.576739251613617,124.69289419146,0,5.29576063156128,4946.94489683938
5.58,392.076147392015,1674.96875,21048.2734375,0.572091639041901,123.813372908838,0,5.29996156692505,4926.9731521503
5.59,390.491912531443,1663.14428710938,20899.68359375,0.567480146884918,122.939311305546,0,5.30414962768555,4907.06507389393
5.6,388.912561941922,1651.39196777344,20752,0.562903881072998,122.070585067061,0,5.30832529067993,4887.21837318499
5.61,387.338274213147,1639.71301269531,20605.236328125,0.558363258838654,121.207276276922,0,5.31248807907104,4867.43529424732
5.62,385.768867256407,1628.10559082031,20459.373046875,0.553857445716858,120.349257176847,0,5.31663846969604,4847.71354888716
5.63,384.204519627844,1616.57067871094,20314.421875,0.54938668012619,119.496601823959,0,5.32077598571777,4828.05538090671
5.64,382.64504929351,1605.10681152344,20170.36328125,0.544950246810913,118.649194480593,0,5.32490110397339,4808.45850280039
5.65,381.090454544316,1593.71362304688,20027.19140625,0.540547907352448,117.807010665002,0,5.32901382446289,4788.92289309115
5.66,379.54091388648,1582.39208984375,19884.921875,0.536179959774017,116.970123996818,0,5.33311367034912,4769.45079495382
5.67,377.996245367593,1571.14050292969,19743.529296875,0.531845569610596,116.13841163292,0,5.33720111846924,4750.03992190747
5.68,376.456447294174,1559.95874023438,19603.015625,0.527544617652893,115.311856918373,0,5.34127616882324,4730.6902526712
5.69,374.92151797788,1548.84643554688,19463.375,0.523276805877686,114.490435495989,0,5.34533882141113,4711.40176602866
5.7,373.391455735502,1537.80322265625,19324.6015625,0.519041895866394,113.674123039389,0,5.34938907623291,4692.17444082803
5.71,371.866258888969,1526.82873535156,19186.69140625,0.514839708805084,112.862895252998,0,5.35342693328857,4673.00825598206
5.72,370.345925765348,1515.92297363281,19049.646484375,0.510670065879822,112.056739471635,0,5.35745239257813,4653.90319046804
5.73,368.830454696839,1505.08532714844,18913.45703125,0.506532609462738,111.255623728251,0,5.36146545410156,4634.85922332781
5.74,367.319844020782,1494.31567382813,18778.12109375,0.502427160739899,110.459531552715,0,5.36546611785889,4615.87633366775
5.75,365.814092079651,1483.61352539063,18643.6328125,0.498353570699692,109.668434906086,0,5.3694543838501,4596.95450065878
5.76,364.31301722504,1472.9775390625,18509.978515625,0.494311064481735,108.882224919053,0,5.37343072891235,4578.09144164019
5.77,362.816797847824,1462.40869140625,18377.166015625,0.490299969911575,108.100974152053,0,5.3773946762085,4559.28939833736
5.78,361.325432305689,1451.90649414063,18245.19140625,0.486320018768311,107.324654657202,0,5.38134622573853,4540.54835011237
5.79,359.838739028411,1441.46948242188,18114.03515625,0.482370555400848,106.553154304489,0,5.3852858543396,4521.86601528698
5.8,358.356896358718,1431.09875488281,17983.712890625,0.478451818227768,105.786549094633,0,5.38921308517456,4503.24463498151
5.81,356.879722778116,1420.79260253906,17854.203125,0.474563151597977,105.024719565919,0,5.39312839508057,4484.68192816779
5.82,355.407396597493,1410.55200195313,17725.515625,0.470704793930054,104.26773757002,0,5.39703130722046,4466.18013556605
5.83,353.939736349832,1400.37548828125,17597.6328125,0.466876089572906,103.515491777978,0,5.4009222984314,4447.73697679497
5.84,352.476740485049,1390.2626953125,17470.552734375,0.463076829910278,102.76795879776,0,5.40480136871338,4429.35243237563
5.85,351.018407457811,1380.21350097656,17344.271484375,0.459306806325912,102.025122998657,0,5.40866851806641,4411.0264828888
5.86,349.564915515902,1370.22875976563,17218.798828125,0.45556628704071,101.287051804471,0,5.41252326965332,4392.76136826173
5.87,348.11608329429,1360.30688476563,17094.1171875,0.45185461640358,100.553630812868,0,5.41636610031128,4374.55480939469
5.88,346.671909262078,1350.44775390625,16970.22265625,0.448171615600586,99.8248444791295,0,5.42019701004028,4356.40678704989
5.89,345.23239189312,1340.65100097656,16847.11328125,0.444517076015472,99.1006695537233,0,5.42401599884033,4338.31728204917
5.9,343.797529666017,1330.91638183594,16724.78515625,0.440890789031982,98.3810866819022,0,5.42782306671143,4320.28627527408
5.91,342.367321064118,1321.24353027344,16603.232421875,0.437292546033859,97.6660726706359,0,5.43161821365356,4302.31374766586
5.92,340.941584908676,1311.63110351563,16482.439453125,0.433721750974655,96.9555223299738,0,5.43540191650391,4284.39742246567
5.93,339.520499399454,1302.07983398438,16362.4140625,0.430178642272949,96.2494987459419,0,5.43917369842529,4266.53953899731
5.94,338.104063033857,1292.58972167969,16243.158203125,0.426663041114807,95.5479904086293,0,5.44293355941772,4248.74007837865
5.95,336.692274314044,1283.16040039063,16124.666015625,0.423174768686295,94.8509742367744,0,5.4466814994812,4230.99902178722
5.96,335.284952159833,1273.79028320313,16006.9169921875,0.419713199138641,94.1583380784408,0,5.45041799545288,4213.31409370286
5.97,333.88227470953,1264.48046875,15889.9267578125,0.416278570890427,93.4701560684728,0,5.45414257049561,4195.68753267705
5.98,332.484060931769,1255.22937011719,15773.673828125,0.41287025809288,92.7863164374511,0,5.45785570144653,4178.11706380304
5.99,331.09048893441,1246.03796386719,15658.171875,0.409488558769226,92.1068891801103,0,5.46155691146851,4160.60492524972
6,329.701377734653,1236.90478515625,15543.400390625,0.406132817268372,91.4317667744816,0,5.46524667739868,4143.14884272065
6.01,328.316905410157,1227.83068847656,15429.3720703125,0.402803301811218,90.7610150767938,0,5.4689245223999,4125.75105400523
6.02,326.936891026444,1218.814453125,15316.0712890625,0.399499446153641,90.0945346774622,0,5.47259092330933,4108.40928541419
6.03,325.561333181325,1209.85559082031,15203.490234375,0.396221041679382,89.4322993352596,0,5.47624588012695,4091.12351932715
6.04,324.190230476992,1200.95397949219,15091.6298828125,0.392967909574509,88.7742944344087,0,5.47988939285278,4073.8937381787
6.05,322.823581520011,1192.109375,14980.4853515625,0.389739871025085,88.1205015184511,0,5.48352146148682,4056.71992445846
6.06,321.461564313343,1183.32263183594,14870.0673828125,0.386537253856659,87.4709857688591,0,5.48714160919189,4039.60431501714
6.07,320.103998041952,1174.59228515625,14760.359375,0.383359372615814,86.8256409825616,0,5.49075031280518,4022.54463766644
6.08,318.750881325715,1165.91821289063,14651.357421875,0.380206108093262,86.1844526483744,0,5.49434757232666,4005.54087506326
6.09,317.40221278889,1157.29992675781,14543.056640625,0.377077281475067,85.5473946813733,0,5.49793338775635,3988.59300991949
